Street Number	Street Name	Zip Code	Full Address	Latitude	Longitude	Pickup Type	Grade	Geocode	Student Uses Wheelchair	Requires Monitor	Child Safety Restraint System	Neighborhood Safety Score	Proposed Maximium Walk to Stop Distance	Assigned School	Current School Start Time	Current School End Time	School Address	School Latitude	School Longitude
1154	WASHINGTON ST	2118	1154 Washington St # 6	42.343437	-71.065901	D2D	6	25025071201				6	0.5	Luis Tiant School	9:30:00 AM	5:00:00 PM	"6 Shirley St, 02119"	42.323526	-71.072897
1160	DORCHESTER AV	2125	1160 Dorchester Ave	42.31096	-71.05729	D2D	6	25025091001				6	0.5	Dick Bresciani School	7:30:00 AM	3:00:00 PM	"20 Church St, 02116"	42.348816	-71.068212
1161	COMMONWEALTH AV	2134	1161 Commonwealth Ave # 1161-8	42.35084	-71.1279	Corner	3	25025000703				6	0.3	Rick Ferrell School	7:30:00 AM	3:00:00 PM	"570 Amer Legion Hwy, 02131"	42.286377	-71.107826
1166	WASHINGTON ST	2118	1166 Washington St # V-205	42.34333	-71.06601	D2D	2	25025071201				6	0.4	Wade Boggs School	7:30:00 AM	2:10:00 PM	"50 School St, 02129"	42.377893	-71.064634
1166	WASHINGTON ST	2118	1166 Washington St # V-402	42.34333	-71.06601	D2D	2	25025071201				6	0.4	Dick Williams School	7:30:00 AM	2:10:00 PM	"1205 VFW Pkwy, 02132"	42.282206	-71.174549
1166	WASHINGTON ST	2118	35 Fay St	42.343047	-71.065193	Corner	4	25025071201				6	0.3	Joe Mooney School	8:30:00 AM	3:10:00 PM	"77 Lawrence Ave, 02121"	42.311055	-71.076481
1167	DORCHESTER AV	2125	1167 Dorchester Ave	42.31088	-71.05792	D2D	6	25025091001				6	0.5	Joe Mooney School	8:30:00 AM	3:10:00 PM	"77 Lawrence Ave, 02121"	42.311055	-71.076481
1168	COMMONWEALTH AV	2134	1168 Commonwealth Ave	42.35003	-71.12804	D2D	K	25025000703				6	0.3	Eddie Collins School	7:30:00 AM	3:00:00 PM	"50 St Mary St, 02215"	42.347944	-71.106757
1179	SARATOGA ST	2128	1179 Saratoga St	42.38368	-70.999	D2D	K	25025051101				3	0.3	John Valentin School	9:30:00 AM	5:00:00 PM	"426 Beech St, 02131"	42.277735	-71.135332
1200	LAGRANGE ST	2467	1200 Lagrange St # 1201	42.297689	-71.172977	Corner	3	25025130100				1	0.5	Rico Petrocelli School	8:30:00 AM	4:00:00 PM	"200 Heath St, 02130"	42.326009	-71.106552
1200	LAGRANGE ST	2467	1200 Lagrange St # 1202	42.297689	-71.172977	D2D	5	25025130100				1	0.5	Curt Gowdy School	7:30:00 AM	3:00:00 PM	"95 G St, 02127"	42.332875	-71.044888
1200	MORTON ST	2124	1200 Morton St	42.27487	-71.07146	Corner	K	25025100900				5	0.3	Red Ruffing School	7:30:00 AM	2:10:00 PM	"30 Millstone Rd, 02136"	42.233938	-71.132846
1200	CENTRE ST	2131	1200 Centre St	42.296681	-71.130733	Corner	1	25025110607				1	0.4	Billy Goodman School	8:30:00 AM	4:00:00 PM	"20 Child Street, 02130"	42.307318	-71.114485
1213	VFW PW	2132	1213 VFW Pkwy	42.279592	-71.174078	Corner	6	25025130402				2	0.5	Wes Ferrell School	8:30:00 AM	3:10:00 PM	"20 Child St, 02130"	42.307318	-71.114485
1216	VFW PW	2132	1216 VFW Pkwy # 44	42.279037	-71.170585	D2D	4	25025130402				2	0.5	Bobby Doerr School	7:30:00 AM	2:10:00 PM	"86 White St, 02128"	42.381099	-71.035074
1249	HYDE PARK AV	2136	1249 Hyde Park Ave	42.256464	-71.124218	D2D	6	25025140300				6	0.5	Curt Schilling School	9:30:00 AM	4:10:00 PM	"95 Beechcroft St, 02135"	42.352125	-71.160745
1251	COMMONWEALTH AV	2134	1251 Commonwealth Ave # 1251-5	42.35016	-71.13227	Corner	5	25025000704				4	0.5	Tom Yawkey School	7:30:00 AM	2:10:00 PM	"70 Worcester St, 02118"	42.338748	-71.077747
1254	COMMONWEALTH AV	2134	1254 Commonwealth Ave # 24	42.34937	-71.13203	Corner	1	25025000704				4	0.4	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
1258	COMMONWEALTH AV	2134	1258 Commonwealth Ave # 23	42.34927	-71.13221	Corner	6	25025000704				4	0.5	Haywood Sullivan School	9:30:00 AM	4:10:00 PM	"20 Warren St, 02135"	42.350354	-71.145582
1259	COMMONWEALTH AV	2134	1259 Commonwealth Ave # 1259-1	42.35001	-71.13258	Corner	3	25025000704				4	0.5	Pedro Martinez School	8:30:00 AM	3:10:00 PM	"60 Glenmont Rd, 02135"	42.345453	-71.160198
1263	COMMONWEALTH AV	2134	1263 Commonwealth Ave # 1263-3	42.34994	-71.13274	Corner	5	25025000704				4	0.5	Mike Greenwell School	8:30:00 AM	3:10:00 PM	"1060 Morton St, 02126"	42.277863	-71.077536
1280	WASHINGTON ST	2118	1280-1284 Washington St #PH	42.34208	-71.06761	Corner	K	25025071201				6	0.3	Frank Sullivan School	9:30:00 AM	4:10:00 PM	"174 Ipswich St, 02215"	42.346182	-71.094974
1300	SHIPWAY PL	2129	1300 Shipway Pl # PS-32	42.376119	-71.050788	D2D	4	25025040801				4	0.3	Bobby Doerr School	7:30:00 AM	2:10:00 PM	"86 White St, 02128"	42.381099	-71.035074
1300	HYDE PARK AV	2136	1300 Hyde Park Ave	42.254144	-71.124084	D2D	K	25025140300				6	0.3	John Valentin School	9:30:00 AM	5:00:00 PM	"426 Beech St, 02131"	42.277735	-71.135332
1300	SHIPWAY PL	2129	1300 Shipway Pl # PS-34	42.376119	-71.050788	D2D	3	25025040801				4	0.5	Bill Carrigan School	7:30:00 AM	2:10:00 PM	"55 Malcolm X Blvd, 02120"	42.330843	-71.088386
1300	SHIPWAY PL	2129	1300 Shipway Pl # PS-63	42.376119	-71.050788	Wheelchair	1	25025040801				4	0.4	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
1300	SHIPWAY PL	2129	1300 Shipway Pl # PS-38	42.376119	-71.050788	D2D	1	25025040801				4	0.2	Eddie Kasko School	8:30:00 AM	4:00:00 PM	"97 Peterborough St, 02215"	42.343455	-71.099084
1307	COMMONWEALTH AV	2134	1307 Commonwealth Ave # 5	42.34893	-71.134754	Corner	3	25025000704				4	0.3	Jim Rice School	8:30:00 AM	3:10:00 PM	"215 Dorchester St, 02127"	42.333728	-71.050617
1307	COMMONWEALTH AV	2134	1307 Commonwealth Ave # 9	42.34893	-71.134754	D2D	1	25025000704				4	0.2	Dom DiMaggio School	8:30:00 AM	4:00:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
1310	WASHINGTON ST	2118	1316 Washington St # COM.D-4	42.341587	-71.068322	D2D	5	25025071201				6	0.4	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
1313	WASHINGTON ST	2118	1293-1317 Washington St # 502	42.342311	-71.068152	Corner	3	25025070500				4	0.5	Rick Burleson School	7:30:00 AM	3:00:00 PM	"35 Sunnyside St, 02136"	42.251551	-71.133338
1313	WASHINGTON ST	2118	1293-1317 Washington St # 506	42.342311	-71.068152	D2D	5	25025070500				4	0.5	Smoky Wood School	9:30:00 AM	5:00:00 PM	"302 Walnut Ave, 02119"	42.316916	-71.092292
1313	WASHINGTON ST	2118	1293-1317 Washington St # 331	42.342311	-71.068152	D2D	3	25025070500				4	0.5	Lefty Grove School	7:30:00 AM	3:00:00 PM	"150 Norfolk Ave, 02119"	42.326126	-71.071284
1313	WASHINGTON ST	2118	1293-1317 Washington St # 402	42.342311	-71.068152	D2D	4	25025070500				4	0.5	Rick Ferrell School	7:30:00 AM	3:00:00 PM	"570 Amer Legion Hwy, 02131"	42.286377	-71.107826
1313	WASHINGTON ST	2118	1293-1317 Washington St # 402	42.342311	-71.068152	D2D	2	25025070500				4	0.3	Rick Ferrell School	7:30:00 AM	3:00:00 PM	"570 Amer Legion Hwy, 02131"	42.286377	-71.107826
1313	WASHINGTON ST	2118	1293-1317 Washington St # 711	42.342311	-71.068152	D2D	6	25025070500				4	0.5	George Lewis School	8:30:00 AM	3:10:00 PM	"10 Fenwood Rd, 02115"	42.33392	-71.106364
1313	WASHINGTON ST	2118	1293-1317 Washington St # 420	42.342311	-71.068152	Corner	2	25025070500				4	0.4	Rick Burleson School	7:30:00 AM	3:00:00 PM	"35 Sunnyside St, 02136"	42.251551	-71.133338
1318	COMMONWEALTH AV	2134	1318 Commonwealth Ave # 19	42.34817	-71.13453	D2D	5	25025000704				4	0.5	Tommy Harper School	8:30:00 AM	4:00:00 PM	"396 Northampton St, 02118"	42.340473	-71.08306
1325	COMMONWEALTH AV	2134	1325 Commonwealth Ave # 54	42.34858	-71.13554	Corner	6	25025000701				3	0.5	George Lewis School	8:30:00 AM	3:10:00 PM	"10 Fenwood Rd, 02115"	42.33392	-71.106364
1325	COMMONWEALTH AV	2134	1325 Commonwealth Ave # 2	42.34858	-71.13554	Corner	5	25025000701				3	0.5	Red Ruffing School	7:30:00 AM	2:10:00 PM	"30 Millstone Rd, 02136"	42.233938	-71.132846
1330	COMMONWEALTH AV	2134	1330 Commonwealth Ave # 17	42.34791	-71.13499	D2D	2	25025000704				4	0.4	Vern Stephens School	9:30:00 AM	5:00:00 PM	"50 Bunker Hill St, 02129"	42.37668	-71.057759
1344	HYDE PARK AV	2136	1344 Hyde Park Ave	42.251683	-71.124802	Corner	5	25025140300				6	0.5	Jackie Jensen School	8:30:00 AM	3:10:00 PM	"28 Walker St, 02129"	42.379137	-71.067343
1368	COMMONWEALTH AV	2134	1368 Commonwealth Ave	42.34784	-71.13696	Corner	5	25025000701				3	0.5	Pedro Martinez School	8:30:00 AM	3:10:00 PM	"60 Glenmont Rd, 02135"	42.345453	-71.160198
1371	COMMONWEALTH AV	2134	1371 Commonwealth Ave	42.34851	-71.13657	Corner	5	25025000701				3	0.5	Jean Yawkey School	9:30:00 AM	5:00:00 PM	"105 Cummins Hgwy, 02131"	42.283304	-71.125275
1385	CENTRE ST	2132	1385 Centre St	42.29527	-71.13538	Corner	K	25025110601				1	0.2	Cecil Hughson School	8:30:00 AM	4:00:00 PM	"18 Croftland Av, 02124"	42.281235	-71.069592
1387	WASHINGTON ST	2118	1387 Washington St # 101	42.34141	-71.07	D2D	4	25025070500				4	0.3	Jim Lonborg School	8:30:00 AM	4:00:00 PM	"270 Columbia Rd, 02121"	42.309175	-71.0756
1387	WASHINGTON ST	2118	1387 Washington St # 305	42.34141	-71.07	D2D	K	25025070500				4	0.3	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
1391	HYDE PARK AV	2136	1391 Hyde Park Ave # F	42.251186	-71.12598	Corner	5	25025140300				6	0.4	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
1409	COMMONWEALTH AV	2135	1409 Commonwealth Ave # 4-404	42.34919	-71.13867	D2D	4	25025000602				6	0.3	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
1409	RIVER ST	2136	1409 River St	42.25366	-71.12972	D2D	4	25025140107				2	0.5	Ben Mondor School	7:30:00 AM	3:00:00 PM	"205 Townsend St, 02121"	42.316794	-71.084757
1411	WASHINGTON ST	2118	1407-1417 Washington St # 24	42.34125	-71.07039	D2D	K	25025070500				4	0.3	Sr. Kennedy School	8:30:00 AM	3:10:00 PM	"160 Harrishof St, 02119"	42.317688	-71.091564
1411	COMMONWEALTH AV	2135	1411 Commonwealth Ave # 3-201	42.349214	-71.138858	Corner	4	25025000602				6	0.3	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
1412	COMMONWEALTH AV	2135	1412 Commonwealth Ave # 9	42.34843	-71.1389	Corner	3	25025000701				3	0.5	Joe Castiglione School	7:30:00 AM	2:10:00 PM	"140 Russett Rd, 02132"	42.29256	-71.152211
1412	COMMONWEALTH AV	2135	1412 Commonwealth Ave # 16	42.34843	-71.1389	Corner	4	25025000701				3	0.5	Frank Malzone School	8:30:00 AM	4:00:00 PM	"20 Kearsarge Ave, 02119"	42.327022	-71.081716
1415	COMMONWEALTH AV	2135	1415 Commonwealth Ave # 1-301	42.349227	-71.139044	D2D	2	25025000602				6	0.3	Vern Stephens School	9:30:00 AM	5:00:00 PM	"50 Bunker Hill St, 02129"	42.37668	-71.057759
1419	COMMONWEALTH AV	2135	1419 Commonwealth Ave # 2-301	42.349221	-71.139223	D2D	1	25025000602				6	0.4	Mike Greenwell School	8:30:00 AM	3:10:00 PM	"1060 Morton St, 02126"	42.277863	-71.077536
1422	CENTRE ST	2131	1422 Centre St	42.29351	-71.13662	D2D	4	25025110607				1	0.3	Red Ruffing School	7:30:00 AM	2:10:00 PM	"30 Millstone Rd, 02136"	42.233938	-71.132846
1423	COMMONWEALTH AV	2135	1423 Commonwealth Ave # 5-203	42.349204	-71.139412	D2D	4	25025000602				6	0.3	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
1426	COMMONWEALTH AV	2135	1426 Commonwealth Ave	42.34842	-71.13953	Corner	K	25025000701				3	0.3	Tom Yawkey School	7:30:00 AM	2:10:00 PM	"70 Worcester St, 02118"	42.338748	-71.077747
1427	COMMONWEALTH AV	2135	1427 Commonwealth Ave # 6-505	42.34916	-71.13959	D2D	3	25025000602				6	0.5	George Lewis School	8:30:00 AM	3:10:00 PM	"10 Fenwood Rd, 02115"	42.33392	-71.106364
1434	HYDE PARK AV	2136	1434 Hyde Park Ave	42.24978	-71.12613	Corner	2	25025140300				6	0.4	Marty Barrett School	7:30:00 AM	3:00:00 PM	"189 Glenway St, 02121"	42.296597	-71.080657
1436	VFW PW	2132	1436 VFW Pkwy	42.2709	-71.17183	Wheelchair	3	25025130402				2	0.3	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
1436	HYDE PARK AV	2136	1436 Hyde Park Ave # 3	42.249513	-71.126298	D2D	3	25025140300				6	0.3	Bill Lee School	8:30:00 AM	3:10:00 PM	"25 Warren St, 02135"	42.349138	-71.145516
1455	RIVER ST	2136	1455 River St # 3L	42.252039	-71.131279	D2D	3	25025140102				3	0.3	Luis Tiant School	9:30:00 AM	5:00:00 PM	"6 Shirley St, 02119"	42.323526	-71.072897
1455	RIVER ST	2136	1455 River St # 2R	42.252039	-71.131279	Corner	4	25025140102				3	0.5	Dick Williams School	7:30:00 AM	2:10:00 PM	"1205 VFW Pkwy, 02132"	42.282206	-71.174549
1460	BLUE HILL AV	2126	1460 Blue Hill Ave	42.27417	-71.09323	Corner	6	25025101102				6	0.4	Joe Dobson School	8:30:00 AM	4:00:00 PM	"61 School St, 02119"	42.313946	-71.097867
1470	COMMONWEALTH AV	2135	1470 Commonwealth Ave # 1470	42.347114	-71.140312	Corner	5	25025000701				3	0.5	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
1470	COMMONWEALTH AV	2135	1470 Commonwealth Ave # 1470	42.347114	-71.140312	D2D	6	25025000701				3	0.4	Bill Lee School	8:30:00 AM	3:10:00 PM	"25 Warren St, 02135"	42.349138	-71.145516
1470	TREMONT ST	2120	1470 Tremont St	42.33178	-71.09803	Corner	3	25025080900				3	0.5	Frank Malzone School	8:30:00 AM	4:00:00 PM	"20 Kearsarge Ave, 02119"	42.327022	-71.081716
1474	HYDE PARK AV	2136	1474 Hyde Park Ave	42.24822	-71.12692	Corner	4	25025140201				3	0.5	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
1487	RIVER ST	2136	1487 River St	42.25118	-71.13116	Corner	5	25025140102				3	0.4	Dick Radatz School	8:30:00 AM	4:00:00 PM	"1205 VFW Pkwy, 02132"	42.282206	-71.174549
1488	COLUMBIA RD	2127	1488 Columbia Rd # 4	42.330861	-71.041034	Corner	4	25025060400				2	0.5	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
1500	COMMONWEALTH AV	2135	1500 Commonwealth Ave #2-F	42.346054	-71.140827	Corner	6	25025000701				3	0.4	Dwight Evans School	8:30:00 AM	3:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
1502	RIVER ST	2136	1502 River St	42.2506	-71.13056	Corner	1	25025140102				3	0.4	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
1504	COMMONWEALTH AV	2135	1504 Commonwealth Ave #7-G	42.345901	-71.140926	Corner	5	25025000701				3	0.5	Rico Petrocelli School	8:30:00 AM	4:00:00 PM	"200 Heath St, 02130"	42.326009	-71.106552
1504	CENTRE ST	2131	1504 Centre St	42.29126	-71.13944	D2D	6	25025110607				1	0.5	John Gorman School	8:30:00 AM	4:00:00 PM	"110 Beachview Rd, 02128"	42.391629	-71.005053
1513	DORCHESTER AV	2122	1513 Dorchester Ave	42.2992	-71.06088	Corner	4	25025092200				7	0.5	Everett Scott School	9:30:00 AM	5:00:00 PM	"25 Glen Rd, 02130"	42.308935	-71.103466
1518	COMMONWEALTH AV	2135	1518 Commonwealth Ave # 2	42.34558	-71.14109	D2D	4	25025000504				2	0.5	Fred Lynn School	8:30:00 AM	4:00:00 PM	"80 School St, 02119"	42.314132	-71.099279
1544	HYDE PARK AV	2136	1544 Hyde Park Ave	42.2462	-71.12866	D2D	6	25025140201				3	0.5	Bob Stanley School	9:30:00 AM	5:00:00 PM	"11 Charles St, 02122"	42.300881	-71.061732
1560	COMMONWEALTH AV	2135	1560 Commonwealth Ave #15	42.344186	-71.142064	Corner	4	25025000504				2	0.3	Jason Varitek School	9:30:00 AM	5:00:00 PM	"205 Roxbury St, 02119"	42.330591	-71.091208
1564	COMMONWEALTH AV	2135	1564 Commonwealth Ave #1564-2	42.344066	-71.142154	Corner	K	25025000504				2	0.3	Ellis Burks School	7:30:00 AM	2:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
1564	COMMONWEALTH AV	2135	1564 Commonwealth Ave #16	42.344066	-71.142154	D2D	2	25025000504				2	0.4	Dick Williams School	7:30:00 AM	2:10:00 PM	"1205 VFW Pkwy, 02132"	42.282206	-71.174549
1568	COMMONWEALTH AV	2135	1568 Commonwealth Ave #1568-4	42.343936	-71.142244	Corner	6	25025000504				2	0.5	Dutch Leonard School	8:30:00 AM	4:00:00 PM	"655 Metropolitan Av, 02136"	42.262783	-71.117881
1572	COMMONWEALTH AV	2135	1572 Commonwealth Ave #1572-B	42.343816	-71.142334	Corner	3	25025000504				2	0.5	Bruce Hurst School	8:30:00 AM	4:00:00 PM	"144 McBride St, 02130"	42.306584	-71.109228
1584	TREMONT ST	2120	1584 Tremont St	42.33337	-71.10295	Corner	K	25025080900				3	0.3	John Valentin School	9:30:00 AM	5:00:00 PM	"426 Beech St, 02131"	42.277735	-71.135332
1597	WASHINGTON ST	2118	1597 Washington St # 605	42.338318	-71.074871	D2D	5	25025070500				4	0.4	Jackie Jensen School	8:30:00 AM	3:10:00 PM	"28 Walker St, 02129"	42.379137	-71.067343
1597	WASHINGTON ST	2118	1597 Washington St # 607	42.338318	-71.074871	D2D	1	25025070500				4	0.2	Joe Morgan School	8:30:00 AM	3:10:00 PM	"195 Leyden St, 02128"	42.388404	-71.004216
1600	CENTRE ST	2131	1600 Centre St # 3	42.288407	-71.142979	Corner	1	25025110607				1	0.4	Ellis Burks School	7:30:00 AM	2:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
1607	COMMONWEALTH AV	2135	1607 Commonwealth Ave # 10	42.34387	-71.14351	D2D	6	25025000401				1	0.5	Herb Pennock School	7:30:00 AM	2:10:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
1623	CENTRE ST	2132	1623 Centre St	42.28863	-71.14411	D2D	3	25025110601				1	0.5	Jimmie Foxx School	7:30:00 AM	3:00:00 PM	"50 Burke St, 02127"	42.337285	-71.085266
1623	TREMONT ST	2120	1623 Tremont St # 3	42.33388	-71.10344	Corner	3	25025080900				3	0.3	Dick O'Connell School	8:30:00 AM	4:00:00 PM	"612 Metropolitan Av, 02136"	42.265228	-71.117446
1625	COMMONWEALTH AV	2135	1625 Commonwealth Ave # 1625-7	42.34323	-71.14387	D2D	2	25025000401				1	0.4	George Lewis School	8:30:00 AM	3:10:00 PM	"10 Fenwood Rd, 02115"	42.33392	-71.106364
1633	COMMONWEALTH AV	2135	1633 Commonwealth Ave # 19	42.34301	-71.14409	Corner	5	25025000401				1	0.4	Lefty Grove School	7:30:00 AM	3:00:00 PM	"150 Norfolk Ave, 02119"	42.326126	-71.071284
1641	COMMONWEALTH AV	2135	1641 Commonwealth Ave # 1641-5	42.3427	-71.1445	Corner	3	25025000401				1	0.5	Tim Wakefield School	9:30:00 AM	4:10:00 PM	"85 Olney St, 02121"	42.306015	-71.073605
1641	COMMONWEALTH AV	2135	1641 Commonwealth Ave # 1641-5	42.3427	-71.1445	D2D	2	25025000401				1	0.4	Dwight Evans School	8:30:00 AM	3:10:00 PM	"90 Warren Ave, 02116"	42.344252	-71.07349
1645	COMMONWEALTH AV	2135	1645 Commonwealth Ave # 1645-3	42.3427	-71.1445	Corner	K	25025000401				1	0.2	Ben Mondor School	7:30:00 AM	3:00:00 PM	"205 Townsend St, 02121"	42.316794	-71.084757
1650	DORCHESTER AV	2122	1650 Dorchester Ave	42.29413	-71.06168	Corner	3	25025092101				6	0.5	Curt Schilling School	9:30:00 AM	4:10:00 PM	"95 Beechcroft St, 02135"	42.352125	-71.160745
1657	COMMONWEALTH AV	2135	1657 Commonwealth Ave # 1657-B	42.34248	-71.14486	D2D	4	25025000401				1	0.5	Dick Bresciani School	7:30:00 AM	3:00:00 PM	"20 Church St, 02116"	42.348816	-71.068212
1661	COMMONWEALTH AV	2135	1661 Commonwealth Ave # 1661-5	42.34238	-71.14506	Corner	6	25025000401				1	0.4	Wade Boggs School	7:30:00 AM	2:10:00 PM	"50 School St, 02129"	42.377893	-71.064634
1666	COMMONWEALTH AV	2135	1666 Commonwealth Ave # 66-31	42.3416	-71.14474	Corner	3	25025000504				2	0.3	Tony Conigliaro School	8:30:00 AM	3:10:00 PM	"7 Bolster St, 02130"	42.321804	-71.105636
1666	WASHINGTON ST	2118	1666 Washington St	42.33743	-71.07521	D2D	1	25025071101				7	0.2	Frank Sullivan School	9:30:00 AM	4:10:00 PM	"174 Ipswich St, 02215"	42.346182	-71.094974
1666	COMMONWEALTH AV	2135	1666 Commonwealth Ave # 66-25	42.3416	-71.14474	Corner	5	25025000504				2	0.4	Dick Bresciani School	7:30:00 AM	3:00:00 PM	"20 Church St, 02116"	42.348816	-71.068212
1673	COMMONWEALTH AV	2135	1673 Commonwealth Ave # 12	42.3422	-71.1456	D2D	2	25025000401				1	0.4	John Gorman School	8:30:00 AM	4:00:00 PM	"110 Beachview Rd, 02128"	42.391629	-71.005053
1677	COMMONWEALTH AV	2135	1677 Commonwealth Ave # 17	42.34214	-71.1458	Corner	4	25025000401				1	0.5	Rick Ferrell School	7:30:00 AM	3:00:00 PM	"570 Amer Legion Hwy, 02131"	42.286377	-71.107826
1677	COMMONWEALTH AV	2135	1677 Commonwealth Ave # 1677-8	42.34214	-71.1458	Corner	3	25025000401				1	0.5	Dave Ferriss School	8:30:00 AM	4:00:00 PM	"150 Newbury St, 02116"	42.350546	-71.07797
1677	COMMONWEALTH AV	2135	1677 Commonwealth Ave # 1677-6	42.34214	-71.1458	D2D	2	25025000401				1	0.4	Jim Lonborg School	8:30:00 AM	4:00:00 PM	"270 Columbia Rd, 02121"	42.309175	-71.0756
1690	HYDE PARK AV	2136	1690 Hyde Park Ave	42.240939	-71.130665	Corner	2	25025140201				3	0.4	Eddie Collins School	7:30:00 AM	3:00:00 PM	"50 St Mary St, 02215"	42.347944	-71.106757
1691	COMMONWEALTH AV	2135	1691 Commonwealth Ave # 34	42.34195	-71.14661	Corner	4	25025000401				1	0.5	Herb Pennock School	7:30:00 AM	2:10:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
1691	COMMONWEALTH AV	2135	1691 Commonwealth Ave # 16	42.34195	-71.14661	Corner	4	25025000401				1	0.5	Tony Conigliaro School	8:30:00 AM	3:10:00 PM	"7 Bolster St, 02130"	42.321804	-71.105636
1718	COMMONWEALTH AV	2135	1718 Commonwealth Ave # 1718-4	42.341224	-71.147882	Corner	6	25025000503				2	0.4	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
1721	WASHINGTON ST	2118	1721 Washington St # 509	42.337071	-71.076601	Corner	1	25025070900				6	0.4	Dennis Eckersley School	7:30:00 AM	2:10:00 PM	"75 Malcolm X Blvd, 02120"	42.332063	-71.090845
1721	WASHINGTON ST	2118	1721 Washington St # 401	42.337071	-71.076601	Corner	1	25025070900				6	0.4	John Taylor School	9:30:00 AM	5:00:00 PM	"450 Poplar St, 02131"	42.274604	-71.127316
1738	COMMONWEALTH AV	2135	1738 Commonwealth Ave # 1738-5	42.34115	-71.14901	Corner	2	25025000503				2	0.3	Jim Rice School	8:30:00 AM	3:10:00 PM	"215 Dorchester St, 02127"	42.333728	-71.050617
1738	COMMONWEALTH AV	2135	1738 Commonwealth Ave # 1738-5	42.34115	-71.14901	Corner	K	25025000503				2	0.3	Jerry Remy School	8:30:00 AM	4:00:00 PM	"315 Mt Vernon St, 02125"	42.317753	-71.043822
1739	COMMONWEALTH AV	2135	1739 Commonwealth Ave	42.34183	-71.14938	D2D	3	25025000401				1	0.5	Tris Speaker School	7:30:00 AM	2:10:00 PM	"40 Pershing Rd, 02130"	42.318999	-71.114084
1745	COMMONWEALTH AV	2135	1745 Commonwealth Ave	42.34175	-71.14964	Corner	K	25025000401				1	0.3	Mel Parnell School	8:30:00 AM	3:10:00 PM	"71 Pleasant St, 02125"	42.31365	-71.059813
1754	COMMONWEALTH AV	2135	1754 Commonwealth Ave # 1754-1	42.340866	-71.149671	D2D	1	25025000503				2	0.4	Carlton Fisk School	7:30:00 AM	2:10:00 PM	"60 Washington St, 02121"	42.307152	-71.081162
1757	COMMONWEALTH AV	2135	1757 Commonwealth Ave	42.34156	-71.15015	Corner	6	25025000401				1	0.5	Ben Mondor School	7:30:00 AM	3:00:00 PM	"205 Townsend St, 02121"	42.316794	-71.084757
1788	COLUMBIA RD	2127	1788 Columbia Rd # 1	42.33186	-71.02958	Corner	4	25025060101				1	0.3	Herb Pennock School	7:30:00 AM	2:10:00 PM	"100 Maxwell St, 02124"	42.281211	-71.080863
1840	CENTRE ST	2132	1840 Centre St # 1840	42.286375	-71.154012	Corner	K	25025130200				2	0.2	Larry Lucchino School	8:30:00 AM	3:10:00 PM	"51 Cedar St, 02119"	42.325545	-71.091086
1870	COMMONWEALTH AV	2135	1870 Commonwealth Ave # 1870-8	42.33816	-71.15241	Corner	4	25025000503				2	0.5	Joe Mooney School	8:30:00 AM	3:10:00 PM	"77 Lawrence Ave, 02121"	42.311055	-71.076481
1871	COMMONWEALTH AV	2135	1871 Commonwealth Ave # 1871-7	42.33856	-71.15327	Corner	5	25025000502				2	0.4	Ken Coleman School	8:30:00 AM	3:10:00 PM	"40 School St, 02124"	42.296691	-71.074892
